profile_id,archetype,wallet_count,ilp_reachable,tx_success_rate,avg_connection_latency_ms,fee_to_volume_ratio,settlement_fulfillment_rate,cross_asset_success_rate,tx_frequency_monthly,tx_volume_monthly_usd,reserve_liquidity_usd,fallback_route_available
prof-ARC-210084,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9838228649479263,159.72558086900042,0.014234155831678624,0.9778390850252251,0.9699592719956999,35,139.3478074309111,670.5966919583564,True
prof-ARC-444912,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9469524008005059,238.62891714075934,0.005375666465393572,0.9557573563772981,0.9070841255868869,14,209.77779025860636,385.3554743271102,True
prof-ARC-726701,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9452036220234582,185.32137512743404,0.003494709844668946,0.9893589931741302,0.960973729443486,31,193.48455143918784,722.8881382102272,True
prof-ARC-982608,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9674831493382113,154.91813543699925,0.0001822439733505531,0.9123833120188929,0.9638191948015393,39,131.2190406693153,480.3611585151614,True
prof-ARC-207669,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9787858576908172,192.37891869197628,0.0001009513290471825,0.9760564041667048,0.9666845357228872,31,480.48289023450155,347.2396059847553,True
prof-ARC-738449,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9880897566100136,175.82849040638405,0.00046530745885839256,0.9713537781999064,0.965782262726746,24,164.63621404080993,283.9618560524199,True
prof-ARC-307383,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9643613591357199,125.39556534012513,0.0025758510908130586,0.9518555130645425,0.965807701538847,29,313.90584087958666,461.40326404514246,True
prof-ARC-495797,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9818262981957223,230.98307949026128,0.002400082681408868,0.9314946287367247,0.8949663236128416,25,532.9570920864915,709.6054560336269,True
prof-ARC-126505,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9974482782325154,178.57887892366693,0.0007978633336360124,0.9696166682214218,0.9612782724611086,30,286.8484971967744,485.14224753983956,True
prof-ARC-513532,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9813399777406463,161.63831320609765,0.0033477645469002395,0.9897187406713666,0.940842301897033,25,156.5282895470561,518.1077563308571,True
prof-ARC-637691,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9498659845695194,167.81272653391417,0.0009994578371162863,0.996714622757336,0.8983931618034837,28,124.11905551231122,896.2586215013189,True
prof-ARC-856322,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9470583009820681,195.74417389172046,0.000447683373556149,0.9396787728872288,0.9589264118981192,30,113.87297194054949,212.72629091062353,True
prof-ARC-246692,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9983763685666938,210.04099368872588,0.004361529804051014,0.9367625735644348,0.8681928483133472,21,213.51938810013473,355.13541987937737,True
prof-ARC-572312,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9565912558144505,204.87641822478767,0.0038982228574879307,0.9959629187196507,0.942692900163578,26,219.42239044451495,151.59845815258655,True
prof-ARC-189051,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9409815164147189,162.59951002038946,0.00028415332750864346,0.9721432902577419,0.8316207845787648,28,455.6008809794024,305.91220859710194,True
prof-ARC-385248,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9985561538746349,199.67914394878926,0.0004763400947052868,0.9208227712443887,0.9584016889048582,21,177.6305130696593,130.6526519702743,True
prof-ARC-848224,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9759304809052638,186.87440503497336,0.0006926934314910633,0.9335017667909982,0.8557383144719007,36,279.44583926375293,231.19169626144,True
prof-ARC-203535,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9525609530615705,251.9549582007969,0.00020182167292840333,0.9806146964463193,0.9591645400609767,23,191.11900036107596,344.9978179560751,True
prof-ARC-195419,ARCHETYPE_A_HIGH_ACCESS,3,True,0.7541409457817082,195.02494773012634,0.002330163310894477,0.9571556064810215,0.8275328406952098,24,123.5660939444506,503.7736872366075,True
prof-ARC-752192,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9860435580722801,139.9484371371931,0.0032836652034747885,0.9235495674076785,0.8483665390342253,16,264.8010531984492,207.03690569548792,True
prof-ARC-915915,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8386861649953118,164.78556771683515,0.0026672854288251114,0.9910328534411081,0.9816064880938267,19,98.91629209934364,860.6134852636567,True
prof-ARC-653006,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9278805976679316,233.28261841140193,0.002682187387666958,0.9882486715472389,0.9175566886082854,24,264.8184806658085,703.3742595643408,True
prof-ARC-331408,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8956944521848391,191.43503122471805,6.128863205305467e-05,0.9931736738729874,0.8680239259417322,23,158.4442839539578,491.5607273782397,True
prof-ARC-271999,ARCHETYPE_A_HIGH_ACCESS,3,True,0.965287315939618,179.50168973022272,0.0025394371074639282,0.9658272019567008,0.9158613626128742,24,126.72978325930401,508.68531937407477,True
prof-ARC-475574,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9975783116918943,187.7673824262833,0.0013821846178827017,0.9214528916071715,0.8209079862199755,16,343.5145869834622,609.9651878404545,True
prof-ARC-377749,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9458958421550412,147.75106116822548,0.000937150468023728,0.9901274458784276,0.9296266050026024,24,226.1337206038845,192.30690738694608,True
prof-ARC-594064,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9851203499003465,174.64043642903414,0.007786528453538588,0.9990076560560287,0.9255199323594816,27,115.22414371784373,249.63607147547333,True
prof-ARC-154943,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9996152841862838,208.5391873289845,0.0003098259117609003,0.9709224908337339,0.8890143898570324,24,178.96847645754372,715.6287610355506,True
prof-ARC-299294,ARCHETYPE_A_HIGH_ACCESS,3,True,0.987696516677478,163.5014934167857,0.0015187455456054698,0.9029828842093255,0.9047138237847763,25,238.92477782504764,434.1299230248881,True
prof-ARC-623321,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9656696493216009,156.3034707249924,0.0023032021734847243,0.9654412180979709,0.9416534810365612,38,395.0134502369331,453.0541558879021,True
prof-ARC-207724,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9455807437249458,198.79398275332758,0.0014443547921599031,0.9999763940028933,0.9403902255605557,24,267.83928542038836,410.9546297475823,True
prof-ARC-684379,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9862580706278197,141.90004207818373,0.0024235149729946418,0.9929136227699995,0.9558564020656055,25,279.4242761438215,397.60549681655266,True
prof-ARC-299121,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9346223946502739,129.27985117180646,0.0014142607033003913,0.9881252903813373,0.965724659398384,22,188.61405894911184,540.0765425288391,True
prof-ARC-953415,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9163686302887678,143.8621905626601,0.00042529032993329123,0.969916160865176,0.9882826553716328,26,233.67032396237602,562.6087150333817,True
prof-ARC-608670,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9111939607292964,175.25083565971008,0.0013688808418191392,0.9738634078871152,0.8859182655833617,21,464.5493845147419,574.0482964189235,True
prof-ARC-978691,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9621442938561714,147.79682642677534,0.004117169175726516,0.9670892086714566,0.9079067513442219,18,442.3970272827982,550.8361156574878,True
prof-ARC-341474,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9869116080037509,159.68429287040118,0.003540120492030301,0.9880606224538925,0.9151770413912254,19,240.28715708591753,292.79006099512577,True
prof-ARC-159946,ARCHETYPE_A_HIGH_ACCESS,2,True,0.999505696559979,185.5363590701804,0.0007713500173757305,0.9821800713620759,0.9732354947772729,17,202.89183734753823,227.39943612166005,True
prof-ARC-755915,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9576581604680495,128.56637838824528,0.0028890284220027575,0.9461357502614474,0.9740375649917907,17,365.0663001350757,2029.7235845419557,True
prof-ARC-846777,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9504613489590585,165.10404793554093,0.0002357148793241258,0.9174610674278162,0.964288011585287,27,139.0006782829247,1094.7044523461534,True
prof-ARC-490447,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9902314342551077,208.67812427293094,0.0006728237463969884,0.9188375693180594,0.7840443733072545,24,64.76477009053065,622.0052523963151,True
prof-ARC-985114,ARCHETYPE_A_HIGH_ACCESS,3,True,0.996328482863169,246.16588704796243,0.0020030603773627574,0.9530509371872596,0.8864958343494319,26,397.3368910398503,537.8958828036997,True
prof-ARC-386305,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8529951415522112,147.69073361008475,0.0021264722450194543,0.999249501844291,0.925061414244628,26,133.8605216492173,393.4816419008132,True
prof-ARC-748565,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9002449694073688,196.9452707580037,0.0019386444799954254,0.9857126269212465,0.9803920409336255,25,73.53233467829037,655.1221544831325,True
prof-ARC-201735,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8750026980804172,158.1353070272116,0.0021961607954688843,0.9837759984147598,0.9227662982136413,24,187.85779258912612,350.0609949751128,True
prof-ARC-416790,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9877151324449829,105.85320275057218,0.001880613889095846,0.9646268463577969,0.8710658558788577,32,320.2870031280897,304.43344669607245,True
prof-ARC-419586,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9653817835924907,172.03843802685677,0.001980714070765842,0.9677252102762384,0.8997287759100897,26,231.66044503715807,547.5174386031264,True
prof-ARC-871279,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9815330612197103,201.28057543365952,9.789171703950045e-05,0.9806554464275862,0.9421117675892609,15,274.06240698423954,198.8689182097228,True
prof-ARC-337777,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9649754425715593,197.15301163713502,0.0006018110353594036,0.9847428394516682,0.9063993035476402,21,345.32706290053284,317.2570423052755,True
prof-ARC-960321,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9964021609506634,216.1378373810517,0.011305043402926745,0.9720330333396718,0.9387067683383133,21,205.8278902750285,417.61557636738746,True
prof-ARC-816605,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9400934585002193,194.4997448175841,0.006585226918257052,0.9754486600307682,0.9626773295646746,23,871.0425359220092,632.3280797891767,True
prof-ARC-521001,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9823363070170039,208.78072078513492,0.0010659247984727911,0.8888243981700062,0.9328473271014113,26,214.37093948344176,583.6739679618163,True
prof-ARC-530423,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9209919548304895,132.53330499760568,0.003713192785068238,0.9921207307279487,0.9482172451092209,26,415.3041710537695,374.43886065532485,True
prof-ARC-640997,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9373064766757356,189.61295378840296,0.001629497408642718,0.9662798306302269,0.8906356046379879,25,371.5947997248916,525.2611062626496,True
prof-ARC-685581,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9791234708026656,150.23869317668598,0.0017618611127095628,0.9872289018396074,0.9298736877583238,32,246.62005118265557,531.6751087055776,True
prof-ARC-855027,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9673056755252714,199.3733727871089,0.004079078183247597,0.9836629207751411,0.9711640490714494,27,192.53907942941032,646.9591354126258,True
prof-ARC-405163,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9555845107280244,251.45140595197637,0.0008783987342034039,0.9694459903037295,0.8974869646464967,21,200.92307320053823,480.3806632691115,True
prof-ARC-988407,ARCHETYPE_A_HIGH_ACCESS,3,True,0.987350382290886,187.26740951794875,0.002298866155636896,0.9532244378139728,0.9243968851373165,36,471.75393234012773,1540.5831737693727,True
prof-ARC-156572,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9188480259581918,179.19746263277585,0.004206767487630563,0.9677267134857747,0.9711184455204942,24,186.92606481488534,247.3237924803296,True
prof-ARC-246826,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9156823401965787,217.95947942971878,0.0007456568599832568,0.9887615321375638,0.9325993415611517,25,450.84060629163656,498.22893622680647,True
prof-ARC-387906,ARCHETYPE_A_HIGH_ACCESS,3,True,0.999264382125907,135.8853134630625,0.0016586549481587066,0.941808221506374,0.9043575361150648,30,451.3264145613059,1037.1590067958518,True
prof-ARC-313299,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9194871856059348,160.53381001896946,0.0005405624015412222,0.991731890199695,0.9585187062544794,26,366.95849520515566,485.47487789521097,True
prof-ARC-103196,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9815658327999737,174.59457505881392,0.0004764438016704731,0.8953300403415915,0.8655210638072056,24,271.82310898180725,135.7310049452368,True
prof-ARC-236262,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9913568475043013,158.27441202174444,0.0018261322274646685,0.978773000296851,0.9494188486411599,30,97.29152507720059,214.1905214124605,True
prof-ARC-516512,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9820969607974105,198.41312567369727,0.005465448347723031,0.9883138045390254,0.9609506716895955,38,91.91941649534597,418.6896744440191,True
prof-ARC-922922,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9538187415988284,197.3457568516676,0.006155699945678521,0.9975933663720173,0.9379614180098195,25,491.068838502654,856.2573157350969,True
prof-ARC-545899,ARCHETYPE_A_HIGH_ACCESS,3,True,0.864191845038613,198.2620676737325,0.000450639261524949,0.9962830114218015,0.9658741475867672,33,146.19317555394267,181.55831941818693,True
prof-ARC-675932,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9531428689807944,226.43961161024214,0.0019212412732699964,0.9758880635910153,0.9150814216887091,21,207.4582655740067,223.8685844803688,True
prof-ARC-109921,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9729716416186187,186.24165095472162,0.0008590380997149246,0.9400885907642751,0.962454649534518,24,337.7472099828225,224.11130625272406,True
prof-ARC-863210,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8710357744799241,174.87760081505078,0.00503417033296122,0.9982848889052734,0.8926424356274619,25,180.0992998054735,265.4509637458164,True
prof-ARC-743786,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9540565955300623,174.71857511919146,0.003756196335636246,0.9921891786565167,0.9266830557464212,19,384.04102702018935,278.5249677912547,True
prof-ARC-919444,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9814864876169787,208.56090394311903,8.525638851914597e-06,0.9641199418904481,0.9604395183154706,17,356.83389379255823,483.121239618917,True
prof-ARC-402138,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8829248259241294,108.47079633642763,0.00591378012471588,0.9829706938567253,0.9815792689446132,15,228.5149300578349,108.13392639599336,True
prof-ARC-688510,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9948863054135014,183.11879036890633,0.00232841749092061,0.9985322912018759,0.8283944117547405,23,203.72193696767468,214.63732470664044,True
prof-ARC-927401,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9964913679875748,193.24885945256747,0.0029597159295010394,0.9917379592033662,0.8414619073499632,20,179.95928091393594,320.5605229930862,True
prof-ARC-817723,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9884521915824807,153.90665901584893,0.0037170737147622338,0.9642504251613517,0.8932273423177971,31,125.21151974956724,445.575082979558,True
prof-ARC-812392,ARCHETYPE_A_HIGH_ACCESS,2,True,0.985841980412629,178.09279382441636,0.004480092546741273,0.995696166401675,0.9277853858821635,35,215.70748787141008,774.8165221367832,True
prof-ARC-766775,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9789977171957414,184.23873082221309,0.0014796856044704374,0.9291507285102534,0.937757595505881,24,247.8057937487649,603.3425400686045,True
prof-ARC-278901,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9971180216035938,186.73251623832348,0.0002659682419782014,0.9926458455793586,0.9353396158630641,15,307.8143990460695,540.0712950857105,True
prof-ARC-710598,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9939553597360294,153.82099409658184,0.0030263355089744522,0.9748361649690015,0.9690032747750503,16,264.78252252141505,555.0184021491915,True
prof-ARC-853241,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9206939490511646,205.83621168198098,0.002063187495896956,0.9643837967985454,0.9684789260435454,27,246.03502606463576,663.5024582646303,True
prof-ARC-491758,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9653381557115283,202.81518358752427,0.002826931288607432,0.9986075701503903,0.9899148747758518,25,211.08245839890577,922.4935769847486,True
prof-ARC-697202,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9409132726272358,112.41548822852491,0.0008200753052964324,0.9769224997350798,0.9407517102682446,33,214.14320962457268,650.6090840245737,True
prof-ARC-959375,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9940346299203076,175.53158115300837,0.0002848276001493097,0.9821838118522226,0.9766193857425228,25,224.94826282337,818.5672867026526,True
prof-ARC-541144,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9741286783174444,178.34056324163544,0.0015256813610122592,0.9752288966366444,0.9631890844246674,22,258.50317193661124,224.256741104641,True
prof-ARC-446997,ARCHETYPE_A_HIGH_ACCESS,4,True,0.9695156420839005,182.61049441177158,0.0007015778950069223,0.9538410775426737,0.9501340062225299,22,296.5273382801278,310.96361824853307,True
prof-ARC-911146,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9817888115323458,215.01492052423134,0.00017238262019662678,0.9933366272420807,0.8934662518602817,27,184.84580874440965,881.8324921052608,True
prof-ARC-817368,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8717941723307758,194.70544552472225,0.00015712338401966753,0.9926751597050978,0.8542980456774305,24,124.21511085153334,720.4864078040555,True
prof-ARC-992081,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9194807698355909,151.9266085240051,0.0007643774377661446,0.9929443610857356,0.8619861528972662,17,450.86796384070874,181.17927103190027,True
prof-ARC-505218,ARCHETYPE_A_HIGH_ACCESS,3,True,0.987284420085041,193.71972843260298,0.005233181502128215,0.9893989170797903,0.8687868177855643,22,214.68020518768992,2588.8774932080514,True
prof-ARC-382488,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8641741360221007,188.8569772512181,0.002459878403298336,0.9873809535328344,0.9808943912970371,28,288.3816927840788,460.0698609184107,True
prof-ARC-576984,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9728791893576895,204.66366017456818,0.002417932414347332,0.9714136529231492,0.8715134422850549,20,156.88606432821288,1074.086165008047,True
prof-ARC-583791,ARCHETYPE_A_HIGH_ACCESS,2,True,0.948965160647165,200.17877282615856,0.0009585191482773731,0.994251378521424,0.9806354783933419,30,84.60777865395877,131.46204319284396,True
prof-ARC-820892,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9574796636053597,140.13614674453075,0.0021373156737062833,0.9984832703491638,0.9828311011213522,24,346.8163426087049,421.47835641334393,True
prof-ARC-411896,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9617030046210232,139.20092429642477,0.002327364419009442,0.9779812083387963,0.8751819795459514,24,115.55674701103919,370.28761769913115,True
prof-ARC-487405,ARCHETYPE_A_HIGH_ACCESS,3,True,0.8495730699734941,212.1029545448182,0.003559674059462057,0.9849716213637003,0.8587276262254437,19,347.9426679611486,409.9093603405097,True
prof-ARC-120946,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9448100326613668,195.17206297418397,0.0018339400608822526,0.9711856558555868,0.9445299638244091,26,312.02572013219606,593.7594438833247,True
prof-ARC-971171,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9604760539156989,163.23437672247007,0.0014003562213940517,0.9735207074264348,0.9724340902089774,34,420.28571669725426,227.10691357441672,True
prof-ARC-177256,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9963541314806478,171.23774095180372,0.0014113926842705688,0.98551246326475,0.9384196853820123,21,247.8175125930313,470.6781197852493,True
prof-ARC-497751,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9530008670818522,139.79829328917572,0.0014308921278215847,0.9963744262811771,0.8981242692407806,26,244.78438301438123,480.9537444568978,True
prof-ARC-237852,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9178376097936788,222.47749072367577,0.002335789928029274,0.9137181655951927,0.8981716980610265,32,234.76080203225786,183.93888047106614,True
prof-ARC-392164,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9170581404318746,196.81500715998644,0.0037037715641350184,0.9719898879441828,0.9618027074425133,38,240.66894897972418,276.25296746305503,True
prof-ARC-206242,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9521020170898142,175.57979320135482,0.004418209775918081,0.9170083228945485,0.9385311005918463,15,211.50640661962922,124.04773672545518,True
prof-ARC-384257,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9241149964374621,154.180332224663,0.0013020280388549676,0.9488268596090195,0.9332048606738569,31,183.56395843154294,301.0081430388002,True
prof-ARC-923837,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9581722666746758,202.5207838538696,0.0008235271856137622,0.9798369342507582,0.9363520692270557,25,351.1535150310102,637.1488563924141,True
prof-ARC-872592,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9654630319018053,160.6689281835141,0.0041862937193987825,0.9273351385846791,0.9497816618941411,26,283.6525976173751,281.64977262124665,True
prof-ARC-863445,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9315433306565373,177.146650568977,0.0005493871880779739,0.920970987834515,0.9162707400611025,17,276.63585282898066,421.277576107219,True
prof-ARC-584103,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9794003751398539,205.10927618079717,0.0016844599571801638,0.9670040794733679,0.978930274483623,18,86.07464469953112,2048.938126447222,True
prof-ARC-126797,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9134485904638993,193.86787393362613,0.00019421164143038292,0.9906418548223195,0.9379104585666646,28,186.10224716517868,199.7561464923207,True
prof-ARC-562326,ARCHETYPE_A_HIGH_ACCESS,3,True,0.9137088652258918,201.76301374706674,0.002008649540276438,0.9780853874678332,0.8329587348502925,26,245.10531797083817,310.6371299584591,True
prof-ARC-572517,ARCHETYPE_A_HIGH_ACCESS,2,True,0.9833745114577533,201.73775336169368,0.0005822793249336863,0.9754356600653861,0.9899273353760383,24,381.8412947130298,797.5692841529808,True
prof-ARC-112834,ARCHETYPE_B_FEE_BURDENED,1,True,0.958867693125459,266.1354365970425,0.1857259808885844,0.6832144828463237,0.5737403620996089,10,31.02376532796254,69.21274597120534,False
prof-ARC-389258,ARCHETYPE_B_FEE_BURDENED,1,True,0.9291675427433094,464.5955633409343,0.15101255633014185,0.5006346722841647,0.5626196666763676,8,83.4511147094849,33.31846587952408,False
prof-ARC-648723,ARCHETYPE_B_FEE_BURDENED,2,True,0.9424360373558327,261.4636521103604,0.15569645697172496,0.8294258063745992,0.6721114537441323,11,39.24615377880027,9.04228391335861,False
prof-ARC-818693,ARCHETYPE_B_FEE_BURDENED,2,True,0.7433472295988748,382.9477067390518,0.08463694769780504,0.9474205613470594,0.48677555230490815,10,75.24499217826181,48.39866157249308,True
prof-ARC-362640,ARCHETYPE_B_FEE_BURDENED,2,True,0.9519198368627615,415.0322621133026,0.11126715581011946,0.6964988951231936,0.7073038572799764,7,43.567695135405515,13.696562740832883,True
prof-ARC-159980,ARCHETYPE_B_FEE_BURDENED,2,True,0.8889621552621227,422.4410054168858,0.06817719336911172,0.870959675983517,0.7076830360517773,15,50.808766877089255,53.48536971504288,True
prof-ARC-998201,ARCHETYPE_B_FEE_BURDENED,1,True,0.8694646083907396,318.0737806022791,0.12673996840767657,0.8166828808727025,0.5181378200950268,11,48.281767870549224,46.781770341861694,True
prof-ARC-917276,ARCHETYPE_B_FEE_BURDENED,1,True,0.6933698522039822,358.8889069292493,0.0778672404781698,0.8777418843490837,0.6840056131551636,9,62.425120969338785,31.2584534311738,False
prof-ARC-886198,ARCHETYPE_B_FEE_BURDENED,1,True,0.6784272633161299,342.5567386652289,0.06986325004138313,0.7805744659483824,0.7478812392567106,17,89.21466870847982,50.55378592626842,False
prof-ARC-914883,ARCHETYPE_B_FEE_BURDENED,2,True,0.7217295654196639,395.3272078554982,0.10093221055237801,0.8758939790715501,0.7095380160650768,9,124.86111160652474,21.08570950785098,True
prof-ARC-309304,ARCHETYPE_B_FEE_BURDENED,2,True,0.8847219644182234,344.30554036164887,0.13347350990084467,0.7219764496406401,0.736096461095865,9,33.011005514165696,15.425487830097602,True
prof-ARC-597981,ARCHETYPE_B_FEE_BURDENED,2,True,0.7832719328954801,378.61926161539515,0.05304659846514235,0.8517157750755532,0.38508762495253984,7,58.52807292681144,32.07851788299685,True
prof-ARC-758299,ARCHETYPE_B_FEE_BURDENED,2,True,0.9219207308069595,335.40680754301195,0.07196327076550307,0.7213431786711296,0.5712285072651132,13,86.10264867021633,81.52415545603736,False
prof-ARC-772634,ARCHETYPE_B_FEE_BURDENED,1,True,0.7810408805591034,307.51395392611516,0.1030278944541068,0.9272185109087531,0.6203027993106607,9,90.13979548060998,47.06690492942019,True
prof-ARC-997172,ARCHETYPE_B_FEE_BURDENED,1,True,0.9297280420048902,301.49093851017597,0.17384248810880817,0.5974740001189461,0.8078049913298573,7,60.85894209634352,30.00434874787976,False
prof-ARC-745687,ARCHETYPE_B_FEE_BURDENED,1,True,0.8896102249720558,432.3425043345892,0.1646913883221505,0.9271064321625527,0.8301537229508633,9,78.29046700577514,30.87374617262994,False
prof-ARC-970139,ARCHETYPE_B_FEE_BURDENED,2,True,0.877258046682612,353.4061425070326,0.062119629362474664,0.8832520217417853,0.5303562455854699,9,77.98244450392684,44.29584522089996,False
prof-ARC-571386,ARCHETYPE_B_FEE_BURDENED,1,True,0.9265119639633955,382.2331297437301,0.05037634955495878,0.9021117089904042,0.7551054254945408,11,53.87473857579601,45.10729603803173,True
prof-ARC-195028,ARCHETYPE_B_FEE_BURDENED,2,True,0.8530132500866214,407.80033347255636,0.06312215512941048,0.8635491432497105,0.9590349006393665,13,29.556404543697898,17.794250228867718,False
prof-ARC-833282,ARCHETYPE_B_FEE_BURDENED,1,True,0.9054436652915877,286.0140857515683,0.042305021505655876,0.7902478994364246,0.7551334330685657,11,83.01865261111993,50.49514716158838,False
prof-ARC-557141,ARCHETYPE_B_FEE_BURDENED,2,True,0.9841055440025122,444.0401759396658,0.02510347484832211,0.9480227182538828,0.5478723283604185,11,56.9769660001869,22.61901727306698,True
prof-ARC-179876,ARCHETYPE_B_FEE_BURDENED,1,True,0.9719662783483757,411.1474277395423,0.06185889819013494,0.7494831505891114,0.6776635492788379,15,48.5937800146033,41.430532044780875,True
prof-ARC-218998,ARCHETYPE_B_FEE_BURDENED,2,True,0.7780845890245377,395.4549843273795,0.042127553456647614,0.876050320763658,0.7295965460267761,2,45.85119114941788,34.63140832566838,False
prof-ARC-294941,ARCHETYPE_B_FEE_BURDENED,1,True,0.8540756010366186,357.16531525000016,0.0879692096028915,0.8301641818580343,0.6736362752223284,16,62.46939882246786,59.914263543522516,False
prof-ARC-205940,ARCHETYPE_B_FEE_BURDENED,2,True,0.9325917299910245,429.1240314662281,0.0492879378877703,0.806146135269809,0.5497261429088124,6,109.31834896274349,14.120797158036245,False
prof-ARC-419118,ARCHETYPE_B_FEE_BURDENED,1,True,0.8661436489185718,314.91247789346073,0.1928682271023377,0.794754051827503,0.7003118032617421,9,35.61634614228716,15.701698088315755,True
prof-ARC-207009,ARCHETYPE_B_FEE_BURDENED,1,True,0.9649973334311568,325.94409705647047,0.060093415856786826,0.8675143653135734,0.786768706975789,10,33.77356480289196,34.55383452397207,False
